% # of instances: 2000

% Class distribution
% c1: 487
% c2: 487
% c3: 522
% c4: 504

@relation Synthetic_3_train

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_3 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_8 numeric
@attribute Dimension_10 numeric
@attribute Dimension_11 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_14 numeric
@attribute Dimension_15 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute Dimension_20 numeric
@attribute class {c1,c2,c3,c4}

@data
0.283015,3.317623,-1.462253,3.609527,1.327014,-0.34775,5.76867,-0.151498,-1.597646,1.751695,0.903223,-0.215814,5.326747,-1.33487,-2.230066,1.755514,c3
1.224703,0.395059,-5.227523,-4.664933,1.868304,0.704161,8.629915,0.324069,9.450747,1.50743,1.310092,-1.184518,-4.776441,0.784226,-0.943393,3.092282,c4
0.182114,4.112287,-2.178742,3.313916,2.211641,0.737872,7.326827,-1.057742,7.421443,1.840011,0.882754,1.443326,0.131965,0.088796,-1.854301,-0.005543,c3
0.472211,0.04801,4.542656,3.389279,-0.207092,0.652786,3.862931,-0.948388,3.496411,1.896255,0.673071,1.744005,-0.376239,-1.949164,-2.744201,-0.990441,c3
1.287111,-0.76049,-3.859059,-2.145045,0.430662,0.827646,53.464455,1.304787,-0.234179,1.066575,0.44846,1.304859,-3.891654,2.214036,-1.517439,3.513322,c1
0.6893,0.588769,-2.930998,2.105453,-0.552115,0.17691,3.136517,-0.952033,3.73941,1.987416,0.234786,1.969061,1.019681,-0.678744,-1.143149,-0.577157,c3
0.391836,3.027471,-1.401099,3.093748,1.541664,-0.409656,-1.263435,-1.066308,4.666994,1.897974,1.019024,-0.362934,5.328731,-1.351131,-1.518983,-0.456594,c3
0.1998,-0.414904,-0.344827,12.526134,0.046224,0.617725,-2.152285,1.042377,3.013229,1.610707,0.565774,-1.235099,-4.712116,0.041588,-1.276206,4.06171,c4
-0.703551,1.148782,5.826343,-1.33143,0.917686,0.743239,-4.215522,0.381798,0.91725,0.719299,0.449718,-0.956121,-1.035084,1.241198,0.128238,0.536538,c1
0.170245,0.644439,-1.514982,2.819737,-0.834576,0.86416,69.424141,2.069116,5.77386,1.705247,0.456695,-0.869743,-3.417259,-0.845506,-0.771678,5.06478,c4
-0.533847,4.042331,0.357184,-0.262527,-0.357354,1.29436,-0.345884,1.307869,1.688327,-0.162372,0.599639,1.985337,-3.10873,-1.762646,-1.063181,-0.070129,c2
-0.055063,1.733021,-4.128251,2.468919,0.37152,0.14007,-1.001754,-0.12557,1.543199,1.87216,0.680526,1.548491,0.101268,-1.150678,-0.44471,0.33276,c3
-0.136338,1.142195,-0.603722,3.047734,1.222011,-0.335394,-1.040303,0.221002,4.266913,1.740453,0.413637,0.117741,1.437048,-2.01493,-3.087824,0.593471,c3
-0.7701,3.187281,0.717746,0.752095,1.724147,0.345447,-0.989012,1.013877,1.89967,0.053987,0.743167,0.591107,-7.855465,-1.73811,-1.16792,-1.058465,c2
-0.577594,0.692119,1.774689,-3.3004,0.552309,0.733844,45.753906,-0.190868,-2.751232,0.919893,0.37859,0.822994,-1.362855,1.087893,-0.650286,-0.092529,c1
-0.337116,1.126862,-1.671553,-3.2461,0.293034,0.956647,-19.326913,0.735094,-0.335831,0.242049,0.726272,0.155512,-2.1955,2.232736,-0.112031,3.578471,c1
-0.262817,0.655416,-1.117677,2.552123,0.424673,0.94287,-0.891223,-0.281397,5.681949,1.65493,0.631989,1.683566,-0.225674,-0.242534,-1.653844,0.742524,c3
0.68206,0.270603,-1.853671,-3.31091,-0.309071,0.731225,-1.880353,1.321312,11.911089,1.527266,0.378978,-0.644872,-1.606722,-0.28333,-0.205542,0.062899,c4
-0.932823,-1.847576,1.809148,-4.008506,0.953961,0.540933,-15.200946,0.073459,0.364396,0.323975,0.439248,1.438807,-1.19274,2.434491,6.312359,-0.061493,c1
1.431189,0.884364,3.345842,-0.502392,1.524758,0.96516,48.59002,1.338327,3.770752,1.657832,0.86501,-0.998535,-4.295746,1.459839,-2.333197,2.683562,c4
3.718852,-1.636725,-7.957179,-2.834264,0.762878,0.59668,-2.451163,-0.706236,0.371464,-0.021668,0.400662,-0.509799,-1.848778,0.747283,4.932433,2.773513,c1
-0.394949,1.756528,-0.592575,3.571281,1.763665,-0.324963,-2.495278,0.796226,1.623357,1.499091,0.935007,0.683678,3.019499,-1.162366,-2.731852,0.090235,c3
0.603606,2.797711,0.876286,1.630205,2.115945,0.98059,0.418487,0.540805,-1.768255,0.091686,1.052149,2.47728,-0.057698,-2.262801,0.499503,1.009511,c2
0.723407,-0.562612,-1.69539,3.227925,0.467208,0.554839,6.172408,0.930558,-6.477508,1.355342,0.823935,-2.455387,-5.841505,-1.203575,-2.930366,4.787704,c4
1.005584,0.202984,-0.481376,1.786277,0.427045,-0.009381,-0.456198,1.372141,4.115307,1.289042,0.954923,1.088013,0.949664,-0.626039,1.499418,1.805408,c3
-0.759357,-0.938148,1.157313,-3.546359,0.455722,0.845471,-19.405909,-0.191115,-0.987579,-0.246577,0.813653,-1.164274,0.985232,1.201622,3.762161,2.039667,c1
-0.864007,-2.080369,4.65403,-2.049281,0.278934,0.794149,-14.872194,-0.403843,0.709107,0.033609,0.942055,0.932141,-1.295998,0.210024,0.685388,-1.939086,c1
0.599607,-1.052715,-2.678703,-2.649543,0.267928,0.744531,107.140204,-0.149195,-0.927624,-0.371709,1.549217,-0.145446,-1.797813,1.109137,2.578747,-0.060996,c1
-1.310475,1.910271,5.576796,-2.937807,0.169984,0.701396,300.295067,0.200747,1.327049,-0.51227,1.054421,-0.29297,-1.47791,1.446885,2.776062,0.664654,c1
-0.206012,-0.294023,-4.58043,-2.35993,0.627515,0.721119,22.659413,-0.158208,-2.525931,-0.231134,1.182552,0.814395,-1.985414,0.874082,5.813873,0.228869,c1
1.549075,2.064137,-0.749038,-11.472334,0.377843,0.763043,-2.674182,1.19429,7.737891,1.307267,1.11305,-0.208513,-3.887922,0.159582,-0.695748,2.779519,c4
0.846609,0.745937,3.783926,-1.873286,2.399535,0.633723,-1.697659,1.133716,6.047011,0.888814,0.999218,-1.092546,-4.722501,2.355376,-0.983562,4.481837,c4
0.980219,1.785048,0.112734,1.129313,0.902191,1.100562,2.518628,1.681598,0.596485,0.262014,0.75935,1.019073,-5.736168,-1.822088,4.983846,-0.95567,c2
0.810683,2.120375,-0.221092,2.420255,0.876556,0.261488,2.279192,0.222617,5.01805,1.097486,0.553184,1.246777,0.722925,-1.869088,-0.320028,-2.013311,c3
-0.672222,3.653184,-0.079213,-0.808556,2.889507,0.192107,-1.413394,0.068535,0.833841,0.557554,1.136829,2.260601,-3.703878,-1.001813,-1.349903,-0.422332,c2
0.893534,1.314761,1.314451,-5.68142,0.080768,0.657195,88.226951,0.198289,0.164361,-0.097553,0.767671,0.238789,-2.91259,2.413794,1.390794,-0.122318,c1
-0.120051,3.744863,0.635459,1.793892,1.094741,1.461591,0.475387,1.065544,2.334508,0.560058,1.47464,1.365197,-4.806398,0.865471,0.217972,0.555547,c2
0.913863,-1.063936,-1.525525,-2.848062,0.710734,0.60954,-12.163249,0.561006,-0.493756,0.045464,1.429572,0.456477,0.399594,1.636628,0.734714,-0.372366,c1
0.897003,0.534821,-2.902562,-2.270328,0.421405,0.522512,262.772007,-0.125012,0.413957,-0.46782,1.317441,0.970225,-3.680659,1.341109,0.578295,4.092102,c1
0.799867,1.039023,-0.30322,2.944951,-0.157023,0.420739,-3.274722,-0.672366,0.161676,0.912932,1.183663,1.511057,-1.131546,-0.166281,-3.810009,0.716495,c3
-1.206795,3.609084,-1.146756,-0.366601,1.973358,0.891833,5.143267,1.056217,1.451021,0.95962,1.32531,0.656216,-5.834632,-2.778224,-1.544845,-1.2421,c2
0.779613,2.224193,-2.83056,7.39439,-0.225239,0.894729,0.770576,1.18077,2.722671,1.023162,0.433504,-1.499634,-2.48292,-0.818042,-0.001158,5.086597,c4
1.025319,3.468553,-1.345466,0.535314,1.595962,0.20178,0.561771,0.324043,0.213023,0.955336,1.045481,0.771613,-7.037099,-0.075189,-0.440001,0.475086,c2
0.359985,2.012862,0.773397,2.387312,1.44136,0.659281,-2.407559,0.066333,1.394755,0.753576,0.942539,0.354203,1.551893,0.349167,-1.681867,0.520595,c3
-0.715724,0.154179,1.082894,-2.588525,0.807137,0.967631,3.247612,0.672148,-0.383069,0.132358,0.846391,1.974629,-5.322571,1.381952,0.750037,0.603547,c1
0.752079,-0.087816,-1.380934,-1.242998,0.755376,0.900365,10.717331,1.356725,1.910226,0.76873,1.171291,-2.948723,-5.214925,1.990191,-1.280947,4.649908,c4
1.063764,1.75097,2.488518,-1.626159,0.669667,0.852962,38.843712,0.781986,0.069589,0.225955,1.185198,0.933285,-1.940166,2.443474,0.848346,3.35014,c1
0.482612,0.470992,0.090852,3.990367,1.141881,0.574276,-2.493659,1.070854,5.724944,0.550163,0.770832,0.009739,-1.144596,-0.594818,-0.959947,3.246946,c4
-0.565811,1.702121,0.115902,0.794724,0.467046,1.128028,3.594358,0.969545,0.907762,1.26472,1.003206,3.617351,2.538463,0.199329,5.275705,-0.159029,c2
1.297037,-1.441875,-4.293947,-2.119672,0.158762,0.935785,-21.16226,1.304403,0.802295,0.047903,0.916593,-0.421884,-0.258634,2.288056,-0.755935,0.507257,c1
0.656815,1.439064,1.090909,3.007319,0.211217,-0.18667,-0.038262,-0.817267,2.589219,0.560384,0.425344,1.614185,0.890465,-2.053532,-3.329868,-0.13946,c3
1.154573,2.535594,-0.116466,1.908891,1.28705,-0.285732,6.751717,-0.217442,1.16036,0.349313,0.833694,0.371318,1.410954,-0.60546,-2.361901,0.197232,c3
0.578723,5.29574,1.673405,0.507969,2.019835,0.495093,2.238247,1.689027,1.265053,1.314758,0.372995,3.320091,-0.834761,-1.450867,-1.940147,-1.639685,c2
0.792339,1.380535,3.622939,-6.168208,0.780497,0.980868,-10.703401,1.266315,0.331864,0.746262,0.323912,-0.890816,0.320475,2.291838,0.355358,-1.569862,c1
-1.044587,3.246522,-0.57971,-0.505616,0.752592,1.359619,1.099476,1.702657,3.316569,1.426945,0.905351,3.131991,1.778204,0.310681,-2.829546,-0.16937,c2
0.434507,3.684542,1.429264,1.834544,1.589968,1.070723,0.57936,1.23498,0.840652,1.536535,0.656668,-0.070281,-9.99559,0.148418,7.09082,-0.029143,c2
0.538402,2.369458,-1.349748,2.668353,0.414929,-0.420359,1.627394,-1.277775,2.645853,0.223023,0.937196,3.129689,-3.851409,-0.629721,-2.128699,0.403921,c3
0.640537,0.145987,4.464298,12.378538,-0.561801,0.54737,23.27878,1.696588,2.552909,0.494972,1.293449,-2.703918,-4.912741,-0.417432,-1.067738,1.017714,c4
-0.846085,-0.494048,7.467274,-3.681155,0.297118,0.528945,-18.45336,1.125982,0.703475,0.930864,-0.534497,1.025255,-3.177229,1.083368,-0.247098,7.988467,c1
-0.981835,1.219392,-3.671449,-4.254918,0.28873,0.811547,59.033746,0.637611,-0.505778,0.862392,0.01768,-0.017184,-1.036799,2.103576,1.800695,0.202243,c1
0.394682,0.803222,0.263522,-5.519432,0.217663,0.842373,-3.153875,1.135409,3.419687,0.046832,0.698572,-1.303743,-3.741795,-1.091676,-1.461296,2.930644,c4
0.657753,4.473055,0.184342,0.790348,2.402581,1.235037,-0.533084,2.3023,4.560722,1.871974,0.612258,0.023693,-9.792409,-2.678835,-1.137938,-0.397409,c2
-0.183474,3.055557,-6.376112,4.142322,-0.016565,0.745154,-2.25136,-0.474468,8.907349,0.087135,0.741636,1.21849,-0.12606,-0.640206,-2.549293,1.155338,c3
1.60592,2.556644,-2.436836,3.120338,-0.131185,0.977871,-3.023259,1.410148,6.335144,-0.179373,0.622084,-1.715149,-5.109302,-0.925414,-0.827448,2.498964,c4
1.336995,1.96565,3.512575,10.8444,-0.736599,0.592357,6.281303,2.157407,4.8476,0.033333,1.747242,-0.745051,-2.522556,-0.89043,-1.240147,4.098499,c4
-0.525248,2.930639,-0.397111,1.66905,0.625921,0.361679,2.862959,1.260087,-0.797849,1.964592,0.195508,3.069758,-0.306489,0.89973,1.582672,-0.355081,c2
0.343006,-0.388523,4.255777,-4.442434,0.462104,0.926245,26.259623,0.511887,1.921459,0.882032,0.151846,-0.379475,-0.563977,2.342003,-1.184652,2.589493,c1
0.65051,0.602296,4.090629,-2.574317,0.153946,0.961303,-7.597397,1.356936,-2.138942,1.146744,0.083752,1.432225,-1.386218,1.258078,5.479722,0.509944,c1
-0.182732,1.457058,-2.541803,1.921692,-1.093024,-0.246113,0.065735,-0.234108,1.994186,-0.004314,0.23272,2.251321,-1.640842,0.106325,-1.524242,-0.376745,c3
0.608469,-0.179283,-4.074204,-5.607281,-0.066264,0.934778,2.889741,1.290233,-2.784392,-0.049297,0.64627,-0.879483,-4.038574,2.707155,1.12355,3.251937,c4
0.741843,-0.217916,1.547556,-4.643722,0.274158,0.722503,19.254339,1.47159,-0.788648,1.524187,-0.734837,0.627749,-1.051102,1.083791,-0.247916,0.113677,c1
0.380291,2.226237,-1.146521,2.183433,3.328545,0.957596,5.83392,1.143786,1.824993,1.9835,0.127686,1.167472,-5.317468,-2.614233,3.883646,-2.263629,c2
-0.295974,2.61462,-0.367672,1.411822,0.849154,0.111237,2.985508,-0.312893,-1.084654,-0.024581,-0.13324,0.321839,0.783401,-0.541857,-1.282084,1.128758,c3
-0.752536,2.406459,-1.001212,0.255682,0.361418,1.248621,-0.137622,1.333328,4.598513,1.728669,0.509734,3.506856,2.60302,-2.163413,4.696137,0.958816,c2
0.884453,2.583284,0.099992,3.327835,0.02473,-0.443158,-1.921146,-0.430985,6.393353,-0.053808,0.480408,2.925143,-1.407315,-0.222372,-1.420011,-0.179478,c3
1.12094,0.330337,-1.215697,-1.261952,-0.939927,0.88316,-1.657335,1.014527,-4.583317,-0.309972,1.029622,-0.782611,-4.585512,0.196663,-1.577632,4.171906,c4
1.64449,0.611579,3.274863,-1.769331,0.770087,0.508351,68.954229,1.526792,0.245681,1.443273,-0.402841,0.009864,-0.693794,0.526143,0.481234,-0.639062,c1
0.774376,3.118333,-0.115513,0.616232,1.215758,0.923817,1.909249,0.511733,1.974514,1.799572,0.174412,1.638759,-4.772163,-3.349731,-2.669882,-0.354154,c2
-0.24133,2.0524,2.263679,0.944893,1.186622,0.843912,2.70408,1.59893,-0.181247,1.639894,0.431989,2.201451,-4.293347,-0.859773,-3.304536,-2.08185,c2
-0.402925,1.978636,1.201752,3.124255,-0.68579,0.560677,-1.378718,-0.695695,3.442198,0.003208,-0.071869,1.958763,-2.87949,0.050554,-3.228188,-0.201626,c3
0.642299,4.284387,-0.78756,1.311504,3.65362,0.291297,1.51438,1.348119,3.359926,1.657624,0.248637,3.401936,1.714305,0.846018,-2.526203,3.426841,c2
0.281802,1.753591,-3.410331,-8.023898,-1.592645,0.572299,-3.431655,1.015708,-0.885391,-0.093299,0.850941,-1.162581,-4.793313,-0.187722,-1.410806,3.505105,c4
-0.51688,2.191094,-1.522926,0.793801,-0.34201,0.945936,1.358888,0.898303,5.129637,1.360068,0.853044,3.923022,2.507139,-1.59383,0.693562,2.02385,c2
0.72098,0.722533,1.425623,1.888521,0.742163,0.844245,-1.135199,-1.1847,0.732527,0.007533,0.020849,0.136607,2.333483,-1.053698,-0.151931,0.429347,c3
-0.117744,0.431766,11.879173,-5.271349,0.716849,0.968999,194.81271,-0.097209,-1.556694,1.825474,-0.749033,1.458369,-1.614611,1.020106,-0.433934,2.839386,c1
1.456597,1.432597,0.95759,-7.217287,2.887083,0.576804,1.113038,1.1979,0.357335,-0.44566,0.9563,-0.702665,-2.437759,-1.020522,3.643087,4.125641,c4
0.357418,3.419152,-1.226828,-0.344381,1.943836,1.014437,4.089605,0.698012,2.385689,1.157985,0.581019,0.795354,-6.265384,-3.272994,0.347778,1.359615,c2
0.503514,2.572673,0.004061,0.66697,2.057486,0.720452,-0.268428,0.822153,0.505284,1.189078,1.349136,2.558941,-2.945034,1.688621,-2.562634,2.581541,c2
-0.41503,3.740743,-0.09049,1.897404,1.814126,0.739012,3.055986,1.080765,1.288587,0.760251,0.584267,1.395101,-4.030847,0.839785,5.036663,3.062872,c2
-0.551169,2.815985,0.135625,-0.628148,2.168757,1.121697,4.132169,1.278733,0.381859,0.68586,0.606754,1.757584,-4.919998,-2.695986,0.694944,-1.603777,c2
1.508423,2.870727,-3.88953,-3.847306,1.602516,0.653587,-2.441731,1.935141,5.794099,-0.40062,0.811342,-0.329423,-2.371025,2.192546,-1.308592,5.050598,c4
-0.683076,3.905634,-1.294446,0.871042,0.842045,1.438223,-1.144249,0.84231,1.959536,0.537055,0.488688,3.096757,-0.169862,0.770359,-0.08697,-0.351301,c2
-0.300598,2.437871,-5.335987,2.728803,0.636752,0.326722,3.768498,-0.847223,2.130751,0.102388,-0.134305,0.674037,1.710071,-1.983645,-2.81373,-0.784934,c3
0.665549,1.856108,-2.179884,-3.523696,1.054103,0.780663,-1.020577,1.15585,3.445954,-0.255182,1.099073,-1.631837,-5.30052,1.776284,3.208193,2.131753,c4
0.399692,3.723689,1.721795,2.487743,-0.167512,1.160412,1.580804,0.978524,1.588901,0.303773,1.027817,2.765225,-0.165302,1.403311,5.742634,-2.022095,c2
0.981833,2.639658,0.062706,1.544972,-0.174879,-0.174024,0.03033,-0.803415,-2.023568,0.285855,0.709009,1.805813,-1.341967,-0.66048,-0.611498,-0.181001,c3
1.560955,0.86635,-3.325444,1.769554,-0.523727,0.545958,5.784935,1.890232,-1.383751,-0.039959,0.884497,-0.179121,-4.050971,2.572138,0.352842,3.121531,c4
0.380985,0.570756,-0.072828,-1.872468,0.49816,0.803037,197.307999,1.20304,0.088727,1.39761,0.053205,-0.291097,-0.794958,1.898549,-0.157426,0.774745,c1
-0.061141,1.839798,-0.827512,2.178071,-0.315722,-0.005549,-2.975507,-0.972026,3.197906,0.412811,0.323796,3.233794,-3.707252,-0.372396,-3.232627,2.853947,c3
0.168147,3.544791,0.567045,1.37412,2.14393,1.343375,2.582588,0.647053,1.500106,0.225009,1.119183,1.866721,-2.942542,-0.922932,-0.861641,-1.449339,c2
1.730444,-1.38587,2.376176,15.165061,-0.819109,0.696885,-2.868591,1.795528,0.413451,0.005876,0.813552,-1.96008,-3.859665,0.133618,0.774,2.848839,c4
0.345592,2.057108,-0.376577,2.516491,0.13317,0.809241,-0.250697,1.899525,-4.368499,0.594779,1.241324,-0.800069,-3.829975,1.999017,-0.658017,0.513167,c4
-0.09103,1.101828,1.903391,2.70397,-0.116,0.478506,-0.186035,-1.002085,-4.049368,0.570716,0.531488,1.304433,0.017813,-2.194462,-2.010279,2.438874,c3
-0.143668,1.831397,0.784497,3.823603,-0.430986,0.51523,1.696319,-0.272749,3.557485,0.797364,1.169798,1.741506,0.334404,-0.668986,-4.010974,0.570083,c3
-0.185743,0.990342,1.094015,1.595812,1.633759,0.100545,-1.145284,-1.175591,1.695324,0.905324,1.193255,-0.661157,2.946291,-0.909462,-1.405787,0.266119,c3
0.458617,1.675991,-4.372203,3.021572,0.88066,0.254426,0.854872,-0.767672,1.757209,1.136901,0.872287,0.469426,2.703904,-0.037678,-2.650394,1.976207,c3
0.365951,1.311218,2.998377,3.755041,0.560711,0.946222,0.321838,-0.205748,6.319814,1.368957,1.006737,0.794721,2.437211,-0.640044,-2.351523,0.309819,c3
-0.361304,3.048317,0.623942,-0.859259,1.967608,0.241507,1.241345,1.294589,3.513258,0.068392,0.762535,2.012782,-4.41186,-0.483239,-1.359506,2.166006,c2
-0.455638,1.261867,3.274749,3.007969,0.421455,-0.085927,5.421204,-1.012629,1.700413,1.489381,0.595679,2.299228,-3.24885,-1.207421,-1.150465,-0.923704,c3
0.088911,2.520812,-1.039817,3.433743,1.122937,0.774204,-2.12545,-0.247467,5.479777,1.680465,0.832928,-0.380841,1.840316,-2.354368,-2.220638,-0.451439,c3
0.882682,2.14961,-4.297809,-2.553565,0.074203,-0.220853,0.382177,0.367551,1.281032,1.741726,0.908951,1.740227,1.375961,-1.114035,-1.701428,2.191294,c3
0.862536,0.851774,3.091945,3.166365,0.748349,0.007414,0.664954,0.319002,1.984294,1.920862,0.438855,0.139253,3.373149,-0.402558,-3.154168,0.549026,c3
1.387216,-0.178493,1.183712,-4.639746,0.344339,0.735506,35.706414,0.423423,0.450658,1.555182,-0.641687,0.804054,-2.148542,1.768805,-0.286697,-0.443591,c1
-0.166823,2.198198,1.337229,3.05761,1.316047,0.73594,1.244524,0.01073,-3.535604,1.937137,0.631597,0.95609,0.32545,-1.154497,-0.804894,1.500909,c3
1.020686,1.871063,2.24217,2.321524,0.524225,0.736532,2.505045,-0.257078,3.470612,1.990948,0.401576,1.540287,0.330123,0.102068,-0.791076,0.576277,c3
-0.120598,-2.513823,-5.823991,-2.301481,0.627737,0.873526,8.673814,0.544744,1.106743,1.346558,-0.439918,-1.023717,0.850032,1.451762,5.838511,1.10127,c1
-0.027944,0.100459,-0.740718,-1.639896,0.785495,0.586474,-14.722258,0.314198,-0.682304,1.246788,-0.627704,0.326222,-1.828858,0.671539,-0.787406,-0.568237,c1
-1.109425,0.00783,-7.983309,-3.577045,0.008137,0.939182,-16.015489,0.558426,0.613092,1.527308,-0.169243,-1.206243,0.308879,1.06597,0.524277,1.474537,c1
1.739297,-0.148466,-3.199781,8.466954,1.275995,0.669716,17.820135,0.912181,-0.53033,0.487433,0.897058,-0.107013,-2.986718,2.438404,-1.502826,3.421321,c4
0.242647,1.662813,0.826477,0.719902,2.665613,1.103079,3.361835,0.603434,-0.078079,0.014423,0.832555,0.970909,-7.615982,-2.211214,0.511874,-3.657471,c2
0.552701,2.790999,0.816997,0.280733,2.394338,0.057591,1.153977,0.438342,1.10235,-0.153921,0.812975,1.396504,-4.05795,-3.193276,-1.082955,1.006304,c2
0.668098,3.967021,-0.271043,2.622443,1.516907,-0.117013,0.750937,0.323304,1.25637,1.889496,0.426769,0.953194,0.849716,0.276838,-4.081314,-0.245649,c3
0.844027,2.238155,0.905923,0.237946,0.222737,1.176069,1.544386,-0.561562,1.309995,-0.102989,0.613549,0.71902,-6.635218,-3.672563,-1.390439,-0.986063,c2
-1.048857,-0.62473,2.025541,-3.739258,0.57977,0.861867,60.550558,0.458413,0.041309,1.106841,-0.300144,-1.376643,2.134919,0.918529,-2.101277,-0.058271,c1
-0.093972,1.940762,9.50398,-3.28787,0.809093,0.746829,-11.859422,0.65879,-1.747355,1.076903,0.427066,1.556582,-2.370519,0.568182,1.003428,1.674,c1
1.70785,1.501516,1.846417,3.428459,-0.730607,0.670174,-1.991632,0.614829,-1.047451,0.58503,0.75861,-0.84462,-3.729489,-0.734709,-1.234616,5.691459,c4
0.209173,2.444644,-0.983863,-0.19008,-2.146382,1.451738,0.613602,-0.444393,-0.419484,-0.043483,0.239581,2.020951,-2.745234,0.945803,-0.129363,-2.677913,c2
0.70385,3.391022,0.558203,2.165093,2.506355,-0.448529,0.497795,0.532582,3.629222,1.913751,0.71326,0.496275,3.426644,-0.664044,-2.108667,1.629571,c3
0.66614,1.779126,0.172734,-0.289157,1.756889,0.844173,0.837025,0.512788,0.121191,-0.217025,0.427701,0.482371,-4.837457,-1.312132,-1.832205,2.515225,c2
1.034979,-2.235639,-0.83972,1.318138,2.245137,0.789426,2.573684,0.768176,11.861784,0.878644,1.200952,-0.653405,-4.002671,0.415877,6.189727,1.376953,c4
-0.712362,-0.469255,-4.005957,-3.651421,0.834477,0.511286,-15.676863,-0.172797,0.124268,1.225562,-0.446939,1.030576,-3.445325,1.404266,0.849323,0.114638,c1
-1.141599,4.559108,-2.539459,0.515913,0.922382,1.073605,1.209552,0.27807,4.535539,0.064231,0.047105,3.265234,-0.604183,-2.430334,-1.523185,43.587133,c2
0.893188,1.867325,1.333212,0.576688,2.247566,1.269406,1.728985,1.016287,-3.245959,0.101234,0.915592,1.182238,-5.645955,-1.51795,-1.210697,-0.85127,c2
0.723567,2.03689,-1.035066,1.670857,-0.023043,0.67668,6.175304,-0.036396,2.437484,1.798887,0.896348,0.714422,1.029814,-0.743806,-0.935289,-0.58037,c3
1.675875,0.258159,2.947913,6.554012,0.244488,0.648973,28.77512,1.382672,8.4623,1.279479,0.742093,-0.999027,-5.087876,-0.931936,-1.654021,3.689191,c4
0.189993,3.416262,2.713538,3.085197,0.301662,0.079765,2.593146,0.508714,6.146163,1.690944,0.476533,-0.271686,3.827624,-0.297464,-1.751451,-0.092658,c3
1.394348,-0.715604,1.795224,-6.324593,0.500159,0.568773,-3.820398,1.176938,4.556349,1.259938,0.393218,-0.618492,-4.625474,-0.443768,-0.92863,0.619872,c4
1.011964,1.054856,0.386817,2.365561,0.573462,-0.467986,-1.501115,-0.151683,5.247161,1.518235,0.988007,1.892621,-1.439465,0.215911,-2.279686,-0.215788,c3
-0.460748,2.062803,1.529808,1.457535,-0.598218,0.627315,3.453155,-0.808351,2.177673,1.309772,0.944362,0.304912,2.14516,-1.177129,-2.590911,-0.354872,c3
-1.085206,2.657845,0.487002,-1.480021,2.80585,0.99039,5.203387,0.50804,2.614949,0.166163,1.140662,1.767154,-4.052631,0.070109,-0.7173,-1.658502,c2
1.381821,-1.097004,9.401814,-3.567557,0.871526,0.717211,107.410657,-0.108065,-0.340039,0.507917,0.523524,-0.37032,-1.07466,2.481105,0.124018,0.110767,c1
1.240342,0.650306,2.464895,2.451631,0.222701,0.524832,11.391979,0.983164,2.809859,1.454418,0.294977,0.900646,-1.757425,-0.761655,-1.577249,4.537944,c4
-1.42156,2.763798,-1.130528,1.007982,1.795956,0.709007,2.952833,0.713238,2.765684,0.443141,1.025955,2.560182,-3.991297,-2.812244,-0.209906,1.50828,c2
0.452262,0.039515,0.164579,-2.085529,2.224301,0.554544,14.694304,1.939009,3.113547,1.477299,1.507384,0.951801,-0.497539,1.37666,0.212956,2.623636,c4
