@relation 'Synthetic_3_train-weka.filters.unsupervised.attribute.Remove-R3,9,12-13,16'

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_8 numeric
@attribute Dimension_10 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute class {c1,c2,c3,c4}

@data
0.596585,1.186507,5.468488,0.308324,0.616484,13.938842,0.466886,0.30605,0.932591,0.466061,-0.46203,c4
-0.566818,1.537779,-1.629032,1.403829,0.589402,0.499051,1.077712,1.314666,0.667796,-2.8969,-0.69023,c2
-1.330902,2.938639,0.648134,2.511743,0.177376,2.210153,0.201001,1.104607,0.500402,-1.007193,-0.750555,c2
0.141587,1.257648,-2.016494,0.308306,0.627724,7.085701,0.554426,-0.218017,1.1012,1.533789,0.196671,c1
-0.098111,2.057904,3.452744,1.596366,0.054791,0.101719,-0.232145,0.615096,1.067922,0.058291,-2.51832,c3
1.165911,0.124494,-2.243033,0.514836,0.920505,15.330574,-0.117151,0.129667,1.078956,2.562584,-1.143193,c1
2.921023,0.727119,-3.835773,0.236873,0.901644,-17.640393,-0.274903,0.119875,0.845283,1.369774,-1.319824,c1
-0.33673,0.797456,-2.991952,0.728439,0.869346,11.262116,0.756444,0.518611,0.912987,1.186021,1.547659,c1
0.24362,0.996853,2.883378,1.19933,0.769898,-0.081082,-0.482578,0.721729,0.774257,-2.473113,-3.258769,c3
0.86343,-0.943436,-6.8725,2.455759,0.92811,13.261936,-0.132144,0.112001,1.399493,1.134257,-0.623121,c4
0.653069,1.743655,-10.719018,1.8383,0.769028,-4.34968,0.295629,-0.077349,0.529218,-0.322358,0.000756,c4
-0.211562,0.916705,0.623775,1.806634,1.405658,-0.434332,0.869963,1.119943,1.234917,0.688277,1.159806,c2
-0.447939,3.457872,0.763909,0.23032,0.063398,0.104874,1.283697,0.750675,1.162669,-2.584298,-0.383485,c2
0.300176,2.681074,-1.514464,-0.612014,0.808636,0.336842,1.007101,0.687831,0.906991,1.300788,0.139129,c2
0.878305,1.18732,2.670596,1.306319,0.371831,-2.51753,-0.376583,0.904102,0.824683,-0.487324,-1.850213,c3
-1.079381,3.820947,0.156803,1.518887,0.664556,1.919184,0.333443,0.479069,0.967165,-2.298785,-0.320203,c2
0.967318,2.232961,8.732815,2.798298,0.970083,-2.171058,-0.035849,1.159294,1.129428,0.59315,-3.067649,c3
1.398928,-0.173644,-6.326604,1.479686,0.961788,3.439598,1.153606,0.056437,1.335622,2.483751,-2.007454,c4
2.202419,-0.822848,-1.326742,0.841063,0.618065,463.7569,0.421821,0.303084,0.190789,1.485825,-0.514389,c1
0.081897,1.151791,1.576313,0.593018,0.674105,2.05225,1.358719,-0.341088,0.149147,0.792787,0.549958,c4
1.400222,1.465243,1.080298,0.769958,0.959595,7.81059,0.386013,-0.44512,1.160133,-0.985424,-1.280885,c4
-0.725173,2.700541,-0.238504,0.642315,0.917834,0.785263,1.046181,0.272382,0.833869,-1.079867,5.06231,c2
1.087008,2.003126,2.640495,-0.550846,0.613861,1.024994,-0.443916,1.332189,1.322055,-1.633424,-1.663936,c3
1.664627,0.971543,4.246359,1.373702,0.688909,0.097117,1.113159,-0.216685,0.910538,2.171811,-0.207876,c4
0.55107,3.406585,4.249913,-0.723775,0.29888,2.577711,-0.084605,1.457386,0.740525,0.532103,-3.013257,c3
2.281734,0.895657,-2.775906,0.520846,0.803781,110.283548,-0.685365,0.740053,0.101416,2.315684,1.446238,c1
0.68234,-1.470328,-4.200642,0.249029,0.891699,59.079433,-0.347231,0.760366,0.46956,2.491078,0.016262,c1
0.177842,3.044791,1.989189,2.43675,0.660684,1.901136,0.778484,0.215425,0.906785,0.101901,-3.273803,c2
0.051971,3.434073,8.534095,-0.32559,0.68226,-2.756311,1.253019,-0.196911,0.556188,-1.234308,-1.005636,c4
0.5727,1.413913,-0.067913,2.850564,1.240096,-2.37669,0.74891,0.068649,1.43908,-1.598519,1.229398,c2
0.295845,1.089376,2.822844,-0.385962,0.194927,-0.630737,0.536677,1.650864,0.398953,0.390446,-3.067593,c3
0.616936,2.987171,1.021477,1.443103,0.449948,-0.138257,0.581624,1.819069,0.052471,-0.013311,0.783266,c3
1.771268,-0.300322,-2.680233,1.697,0.984571,2.515258,2.379025,-0.29491,1.013155,-1.401487,-0.859286,c4
0.056949,3.232388,0.126686,2.519571,1.335475,0.168931,1.795493,-0.071916,0.913441,0.877329,-0.191148,c2
-1.190198,3.309971,-3.294032,1.669866,0.397055,-0.979868,1.635283,-0.279631,0.483487,-0.749423,-0.405458,c2
-1.383827,4.464707,-1.889007,2.800418,1.492554,0.556464,0.012848,-0.009778,0.168921,0.787444,0.487841,c2
-0.001336,2.242011,2.892339,-2.586097,0.459923,0.855759,0.421113,1.840143,1.043625,0.499635,-2.354477,c3
0.285798,1.211732,4.178345,1.329009,0.102992,2.321669,0.06169,1.963133,0.564302,-1.692077,-2.429918,c3
0.797273,-0.913524,-3.534441,0.743975,0.837659,-17.459045,0.659871,0.976497,0.072242,2.604505,-2.033798,c1
0.526058,0.756957,-3.030184,0.132897,0.982676,87.097426,-0.080789,1.398568,-0.496179,0.527163,0.075662,c1
0.198955,-0.863884,-6.481529,0.182377,0.523236,2.60404,1.685676,-0.150931,0.969827,0.369676,-0.619851,c4
-0.079061,1.172606,4.657425,1.84161,-0.105605,4.972684,-0.64081,1.969503,0.236143,0.139708,-4.356774,c3
0.854839,-0.307762,-2.711502,0.032146,0.990093,-17.291894,-0.352363,1.202413,0.000194,1.451326,-0.801517,c1
1.638117,-0.199905,-4.60808,0.401684,0.846715,36.17067,-0.520396,1.418984,-0.29347,1.751718,-0.911524,c1
0.293374,1.758515,1.9982,2.218198,0.365609,4.873945,-1.127894,1.92237,0.568473,-0.747072,-1.321569,c3
0.424788,3.944087,-2.068049,-0.55692,1.454165,1.750757,0.921354,-0.147171,0.559208,0.613845,-0.532715,c2
0.851829,-2.264633,-1.63474,0.213521,0.726503,27.165634,0.059792,1.815281,-0.968049,2.031979,0.381219,c1
1.13957,2.577442,1.892237,-0.722205,0.359279,-1.025095,-1.069153,1.884013,0.561401,-1.741762,-3.213537,c3
-0.928477,2.776119,-0.560954,2.856425,0.923111,0.154546,1.081865,0.072159,0.857652,-1.810775,0.540766,c2
0.295687,3.912986,2.21771,0.258402,0.946743,3.845143,-0.415153,1.73436,0.792211,-2.562165,-2.661662,c3
0.191095,1.954818,4.643491,1.445622,0.537283,-2.106288,-1.082899,1.655281,0.625841,-2.50874,-2.790799,c3
0.775795,-0.375374,6.589929,-0.268076,0.701808,-1.228936,0.911251,-0.073989,1.030761,1.577322,-1.425736,c4
1.040063,1.739389,-1.356782,0.572215,0.877178,12.891881,1.149905,0.136508,0.974173,-0.333119,-1.112068,c4
-1.618817,-1.499059,-1.965672,0.382714,0.561024,-18.514054,0.615642,1.818824,-0.666459,2.392935,6.276629,c1
0.499503,2.177875,0.153497,0.498104,1.005632,2.066264,0.245477,-0.09368,0.477079,-3.11931,-1.293049,c2
-0.979122,-0.520983,-5.072999,0.295857,0.538523,39.639132,0.196214,1.592187,-0.416071,2.563079,0.323724,c1
0.830757,1.286938,-4.98463,0.966969,0.507592,-1.796789,1.694437,0.286798,0.96693,-0.077545,2.802551,c4
0.443799,3.372335,0.203605,-1.369145,1.386995,-0.150981,0.438744,0.167258,1.209378,-3.220056,-1.785858,c2
-0.40183,0.420911,4.715307,-0.884352,-0.01715,-1.436274,-1.465159,1.53952,0.342061,-2.659496,-1.700704,c3
0.029219,-0.840469,-3.627265,0.240856,0.930606,-8.619135,-0.101793,1.742151,-0.649717,0.93822,0.241119,c1
0.415943,2.26571,-0.132268,1.352103,0.198765,4.564344,-0.288165,1.28394,0.996889,0.651312,-4.668431,c3
1.339788,-0.429819,-2.444249,0.921713,0.721213,57.248593,0.344279,1.17898,0.113536,1.585698,-1.580812,c1
0.098313,3.257419,4.310696,1.871416,0.315979,1.467668,-0.997108,1.162349,1.216467,-0.198183,0.132132,c3
-0.184021,3.147119,-0.889631,1.072711,0.19771,0.198831,-0.422227,0.28823,1.099394,-0.498974,0.672405,c2
-0.347235,2.594649,-0.714212,2.326145,1.076133,3.118385,0.360964,0.54177,0.388468,-3.59729,-1.910277,c2
-1.539905,0.200369,-3.142551,0.903891,0.755237,92.453131,0.485523,1.488841,-0.493433,1.528843,-1.024639,c1
0.713431,2.781042,2.041993,-0.164564,0.133525,4.275006,-1.003039,0.934676,0.943951,-0.057135,-3.267324,c3
-0.807115,-1.102539,-4.872701,0.578128,0.692295,53.208895,0.805428,1.249776,-0.202842,1.882941,1.260578,c1
1.329579,1.417615,10.231352,0.5547,0.759693,-2.031125,1.465515,0.521313,0.517201,2.423724,-0.609912,c4
1.37066,0.662046,-1.161473,0.254424,0.871539,1.747657,0.109955,1.107248,-0.097396,1.696497,-1.555302,c1
-0.057212,4.532132,0.007346,1.58492,0.192815,2.278344,-0.115574,0.630739,0.796794,0.156218,-0.980402,c2
-0.477499,1.197418,3.310898,-0.151418,0.217865,-0.916702,-1.450246,0.729722,1.060215,-2.127046,-0.566324,c3
1.14009,-0.653294,1.912888,1.654562,0.788707,-2.031709,1.697284,0.793753,0.941455,2.428445,-1.186661,c4
0.348076,-0.009951,-10.211524,0.979886,0.586984,10.066527,0.542833,0.894114,1.367401,-1.492703,-0.375968,c4
0.67289,1.568627,9.833819,-0.538587,0.708935,23.515141,0.454252,1.052209,1.146997,-1.752015,-0.272812,c4
0.619434,1.984707,-2.349866,0.315991,0.962132,-16.803724,0.232076,1.110758,0.224001,2.243711,1.342146,c1
-0.255998,2.78238,4.695619,1.011805,-0.331929,0.466934,-0.862831,0.601583,0.740707,-0.779023,-1.376806,c3
0.676343,0.605547,-2.862826,0.12475,0.867655,-12.47053,0.03688,0.760916,0.164718,2.399905,0.167494,c1
1.464308,1.448464,-3.966707,-0.923514,0.643179,1.807733,0.937553,1.575502,1.179207,-0.105288,-1.280088,c4
0.776207,0.268172,-2.250895,-0.070784,0.187701,-0.544976,0.468821,0.780911,1.183104,-3.617841,3.176745,c2
0.016624,-0.292838,2.074341,-0.18226,-0.109564,1.082421,-1.150902,0.353397,0.700818,-2.462344,-2.134008,c3
-0.275293,2.729378,0.809206,4.376566,0.981382,0.312748,0.700054,1.098794,0.56946,-1.936845,-0.721911,c2
0.372199,0.792987,5.421549,-0.584083,0.437671,0.62656,-0.598964,0.193578,0.495546,-1.464147,-1.590679,c3
1.660832,0.123475,-4.359666,0.185314,0.817795,34.098021,-0.079955,0.167739,0.768608,2.495015,0.713841,c1
-0.320034,2.484017,-2.46249,1.440672,0.922815,2.746388,1.14212,1.22547,1.081869,-1.337531,2.236631,c2
-0.948998,2.553607,0.436582,2.567975,1.136143,-0.231001,0.626134,1.547281,0.029238,-1.938711,-1.093508,c2
-0.266668,3.330983,3.893312,-0.641615,0.132237,11.15329,-1.075897,0.161429,-0.014175,-1.800152,-1.384079,c3
0.116469,2.07276,0.373487,1.190749,1.221444,-0.459127,0.482915,1.447881,0.674834,0.468071,0.40342,c2
-0.379195,1.669094,2.073953,0.270497,-0.023688,2.703558,-1.272668,0.041039,0.771706,-1.044534,1.524029,c3
0.56365,3.144379,-0.027674,1.82608,0.883802,-0.680619,0.388383,1.776443,-0.104369,-0.691559,0.358839,c2
0.457039,1.485774,2.701144,2.098905,0.980759,-3.437515,0.798756,1.769175,1.036718,-0.879572,-1.766735,c4
0.767504,-1.108654,-2.492781,0.681804,0.829635,24.707368,-0.852498,0.227585,0.448604,0.783015,0.162444,c1
0.140071,2.46582,7.235071,0.52362,-0.336274,-2.025717,-0.966457,0.008851,0.354334,-0.280118,-2.924017,c3
1.632933,0.95925,-3.37592,0.633041,0.647288,190.696788,-0.655054,-0.120643,0.871287,2.026536,2.265492,c1
-1.160601,-1.231457,-2.319886,0.652073,0.613347,-7.712761,-0.080367,0.191173,1.127194,2.139496,5.377074,c1
-0.317798,0.794555,-1.967583,0.0567,0.829994,-13.164812,0.387649,-0.31311,0.746244,0.163962,1.379345,c1
-0.378623,0.853217,-1.554127,0.938985,0.466204,-2.246642,-0.411425,-0.092727,0.227807,-2.002849,-2.309274,c3
0.896651,1.886388,3.836626,1.239445,-0.027819,-1.661266,-1.324206,-0.072246,0.085271,-0.567345,-2.190862,c3
1.135017,0.54472,1.56274,1.266207,0.970416,-3.230941,-0.66938,1.624948,1.260054,2.880256,-1.343742,c4
0.383584,3.457122,2.444478,-1.820596,0.418411,2.653506,-0.559193,0.042191,0.475227,-0.5321,-3.650105,c3
-0.264219,1.811902,4.707253,0.683666,-0.219178,1.753385,-0.217131,0.158675,0.172416,-0.969756,-2.629255,c3
0.117716,-0.812691,-4.423585,0.020028,0.830193,131.888071,0.109157,-0.405318,0.782243,1.635624,-1.118302,c1
0.994169,3.150985,-0.715184,0.827556,0.989665,4.888962,0.318565,1.930141,0.971949,-0.176018,-1.375387,c4
1.589194,0.272499,0.934037,0.154294,0.867067,3.586345,0.995547,1.835397,1.040481,0.361563,-1.699036,c4
0.841964,1.361522,-2.927917,0.042021,0.994339,0.64871,0.84938,1.517746,0.969123,0.364045,-1.507053,c4
1.196604,0.299878,-4.558436,0.430651,0.892932,-3.927792,0.724171,1.661915,1.167762,-0.50181,4.229647,c4
0.671118,1.862456,6.367731,0.547275,0.913737,-4.837792,-0.07465,1.609295,1.213419,-0.956336,6.226385,c4
1.179099,1.066221,-7.157536,1.542319,0.918115,19.534938,0.228895,1.667946,0.802086,0.514489,1.267169,c4
0.388684,2.383864,0.41648,3.502835,0.677014,0.80015,0.387422,1.746563,0.374449,-1.987475,4.773381,c2
0.012005,-1.635893,-2.119521,0.680045,0.996898,-5.251635,0.080178,-0.166594,0.708971,0.516983,5.916674,c1
-0.174489,3.472584,1.385047,1.843661,1.220543,2.928193,0.732463,1.692766,0.55231,0.670078,1.389649,c2
0.824575,0.527641,3.506692,1.357156,0.671472,4.24082,-1.0311,0.274073,0.516419,-0.315393,-0.138648,c3
1.971708,4.050182,0.60811,1.491081,1.222642,2.14669,1.103179,1.742742,0.713458,1.634906,3.19853,c2
0.218172,4.46286,0.315492,1.54316,0.337413,1.603021,-0.040459,1.823891,0.426455,-1.878209,-0.506617,c2
2.377322,-0.224672,-3.212416,0.325579,0.629316,-13.659428,0.596325,-0.290088,1.141797,2.819174,7.178864,c1
-0.271807,-0.752163,-2.945231,0.540071,0.928529,9.407141,0.108769,-0.244374,0.551421,1.569803,-0.403274,c1
-0.441632,1.93119,3.41284,0.814345,-0.435556,-0.223537,-1.226865,0.390079,1.050267,-0.928133,-2.234879,c3
0.594753,2.541064,5.008583,1.466819,0.706992,4.163916,-0.50177,0.568164,0.974086,0.316734,-1.741751,c3
-0.315729,-0.664152,-3.249669,0.89195,0.700876,-15.89278,0.269617,-0.189639,0.575147,1.496453,0.837736,c1
0.913807,1.862895,3.102611,0.791791,-0.300549,5.254931,-0.089588,0.714295,1.145023,-0.022622,-3.00451,c3
0.795816,1.342796,2.947699,-0.361352,-0.480244,-0.828705,-0.318877,0.987194,0.79823,0.715597,-2.337146,c3
0.487822,2.953743,-0.951437,2.506892,0.307425,1.633897,-0.107206,1.802164,-0.263109,0.876621,-2.571831,c2
1.16709,0.783769,-2.176187,0.780076,0.56751,25.330917,0.222523,1.510648,1.28825,1.142736,3.71774,c4
0.362516,1.462376,-1.384963,1.568065,0.931972,2.802385,0.683193,1.633296,0.271811,0.261602,3.71462,c2
0.869632,2.381183,3.369755,0.058325,-0.360735,0.746479,-0.247086,1.103186,1.154447,-0.123242,-3.214467,c3
0.113705,0.968992,-2.33123,0.28521,0.862581,4.538142,0.735548,-0.499379,1.307128,1.238203,1.005406,c1
1.578806,-0.1029,-3.937413,-0.531472,0.504023,5.082377,0.812723,1.364317,0.20941,-0.881086,1.98279,c4
1.415553,-0.252378,-18.354817,1.209556,0.811892,-2.94226,1.740167,1.149719,1.053892,0.424003,-1.850823,c4
0.774897,1.775249,-0.108359,-1.474705,0.888738,13.692269,1.125559,0.711129,1.177338,-0.854377,0.065496,c4
1.481182,1.961388,-4.718861,1.846929,0.621047,7.176211,1.662978,0.417817,1.056301,1.47932,-0.74887,c4
0.331,3.303349,-1.226323,-1.081993,0.546013,0.653771,0.936649,1.603034,0.474495,-2.106137,-0.947893,c2
0.523829,2.652808,4.185583,0.585943,-0.048673,-0.051367,-0.471466,1.331626,0.764933,-0.170317,-0.39398,c3
1.291259,-0.488849,19.065144,0.398937,0.683231,12.232189,1.408977,0.373409,0.966909,1.203626,-1.15563,c4
-1.164635,2.61284,-0.577873,1.489908,1.288796,5.60328,1.507119,1.365157,0.359038,0.83373,-1.857341,c2
0.510685,2.187313,-2.071274,1.934108,0.736415,1.296862,0.988196,1.280292,0.537263,-0.580583,-0.506941,c2
0.005422,3.142337,0.742747,0.352154,0.75321,0.92591,1.603406,1.178216,1.33519,-3.506429,-0.896468,c2
0.307413,3.28359,0.59934,2.025742,0.664752,4.716243,1.49922,0.878458,0.649117,-0.23719,-0.934872,c2
1.210329,2.775984,-1.019195,3.249448,0.284113,1.34791,0.275773,0.734891,0.838234,0.040446,0.284903,c2
0.684469,1.419117,3.571756,-0.147277,0.042834,-0.097247,-0.716885,1.535659,0.242038,-0.074224,-1.276574,c3
-1.04932,3.004696,-0.60965,1.21466,0.569769,1.772343,1.029738,0.49365,0.73785,1.265925,-1.53079,c2
0.039167,1.203913,2.849648,1.935487,0.502169,-3.196421,0.438943,0.171515,0.230052,2.089108,-1.707194,c4
0.140029,3.444676,-0.224413,3.644513,0.452121,-0.34593,1.321894,0.254176,0.973971,-0.684952,0.105152,c2
-0.058791,1.986993,-3.468971,0.602131,0.676157,-16.224639,0.828064,0.016672,1.333312,1.231583,-0.604525,c1
0.296075,3.031487,-0.931811,-1.204441,0.066514,0.867819,0.599586,0.251429,1.02853,-3.42495,-1.422623,c2
-1.266107,-0.674603,-3.175324,0.576567,0.844063,37.356419,1.360903,-0.150844,0.718154,1.514566,2.080747,c1
0.245011,-0.394747,13.090734,-0.812002,0.749032,-2.879046,0.832416,0.001284,0.826588,-0.28011,-1.176496,c4
-0.102034,1.082075,-1.133649,2.642389,0.776589,1.61826,-0.358466,-0.015295,0.49009,-2.485668,-2.228189,c2
0.498365,0.271801,-2.330198,0.677814,0.879662,-15.336847,0.13584,0.104945,0.322073,0.669594,0.042443,c1
-0.664443,3.656432,1.397072,3.527372,0.610601,0.480224,0.65422,-0.066269,0.839921,-0.395945,5.695055,c2
-0.498593,-0.562968,-2.053051,0.022506,0.647347,-16.971332,1.137237,0.642299,0.199717,0.76949,5.860573,c1
-0.263983,2.085005,-0.182693,-0.160035,1.418938,1.617514,0.133163,-0.2664,0.649197,-2.190908,4.9934,c2
-0.765299,2.670859,0.761837,2.565981,0.96222,2.188628,1.495226,-0.094718,1.387697,-1.678337,-1.948818,c2
-0.389377,2.954595,0.996752,2.441443,0.832069,3.537499,1.082674,-0.241173,0.98977,-2.23595,-2.119072,c2
-0.353161,3.626139,-0.494378,0.140554,0.881987,0.668644,0.668094,-0.023139,-0.022701,-2.814301,-1.130266,c2
-0.469801,1.653132,6.558009,1.530968,0.577629,-0.657395,-0.324125,1.6189,0.964758,-1.505396,-2.371995,c3
0.694211,2.657258,0.299852,1.309014,0.971827,-3.379267,0.872342,0.066874,0.579265,2.058814,-0.894741,c4
0.050062,0.199493,-2.913817,0.380246,0.69579,-15.996006,-0.010061,0.620924,0.579876,0.841602,7.723205,c1
1.665765,-0.223735,-3.768192,0.287717,0.512899,29.394686,-0.132115,0.944313,0.49319,2.272814,1.445393,c1
0.237929,-2.5755,-2.039463,0.799771,0.656571,-18.648527,0.617596,0.841976,0.190132,0.912037,0.942671,c1
0.084172,2.179065,-0.9906,2.511951,0.49851,0.008864,0.706757,-0.121339,0.57727,0.061661,0.339735,c2
1.44868,2.806338,17.437067,0.279433,0.97948,13.4558,0.706874,-0.321467,0.581871,-0.831437,-0.394855,c4
0.038757,-0.25625,7.58347,-0.980479,0.811323,0.687461,-0.125481,0.000865,0.128768,-0.270728,4.828924,c4
0.678898,4.472359,0.479196,2.903599,0.128375,2.5002,1.100423,0.056137,1.011748,0.259849,-0.469874,c2
0.055059,3.981175,6.912554,-0.187451,0.520106,2.518449,0.257982,-0.323893,-0.03349,2.661323,0.146394,c4
-0.3414,0.009544,-3.566088,0.904349,0.583811,-18.840755,0.423287,1.052544,0.270329,1.554256,-0.842807,c1
-0.467189,4.537059,0.240959,-0.07676,1.250268,2.117854,0.971653,0.151944,0.825106,0.907586,-2.814242,c2
-0.447662,1.484999,3.303712,-0.227163,-0.045283,-1.704441,-0.592797,1.808428,0.260457,-1.239791,-2.973697,c3
1.495096,0.952998,0.34042,0.970872,0.522485,10.049543,1.673708,-0.067734,0.688842,1.220137,-1.893953,c4
-0.315168,1.872824,-1.541277,0.836034,0.841177,-1.185901,0.555239,1.582018,-0.081987,1.876434,-0.042646,c1
-0.189742,-0.754907,-2.477918,0.762815,0.607825,-17.679425,0.526184,1.29623,-0.04608,2.168936,-0.647158,c1
-0.030343,3.045622,-0.695347,1.602619,0.035161,5.032309,0.612137,0.369194,0.291705,0.869916,-1.17664,c2
-0.404513,2.675144,-0.821134,3.272538,1.468069,1.51351,1.127254,0.57989,0.915489,1.660147,0.102113,c2
0.574706,2.506931,1.778505,0.890213,-0.391929,-0.745573,0.012981,1.866428,0.425983,-0.204186,1.985639,c3
0.316017,3.730247,3.736363,-0.61869,-0.140154,-1.049542,0.478533,1.933305,0.323536,-0.23697,-2.827602,c3
1.273324,1.196852,8.681604,-1.470501,0.618637,-3.63672,1.593336,-0.095299,0.850136,0.580896,-0.687116,c4
0.288419,1.429057,-0.921701,2.117454,0.026834,3.734649,0.728967,0.932147,0.99121,-2.917881,-0.967014,c2
-0.609296,2.198386,1.973948,0.159713,0.59898,0.168669,-0.250469,1.081937,0.213432,0.247115,-0.764871,c2
1.454546,2.498414,16.04671,-0.436128,0.734129,0.844549,1.913507,0.113421,1.348951,-0.203766,-2.035577,c4
-0.141257,-0.729571,-3.913507,0.010134,0.927346,-12.95885,0.560864,1.541614,-0.45775,1.459965,1.469791,c1
0.306035,3.601788,0.409712,1.269691,0.016708,4.32065,1.061379,1.204699,0.689989,-2.247648,-1.894554,c2
1.296252,3.190871,-0.460892,1.442893,1.406744,0.256482,0.130419,1.328604,0.650477,-3.215864,-0.22635,c2
0.670249,2.519639,2.011392,0.684214,-0.035023,-2.338797,-0.039328,1.988098,0.69898,0.19504,-2.184903,c3
-0.674737,0.836702,-4.5478,0.866583,0.553935,3.270136,-0.230606,1.699844,-0.38445,2.060528,-0.644523,c1
1.123034,-2.53169,-1.538329,0.541112,0.996557,-18.022089,0.546637,1.880315,-0.780481,0.958352,-0.43759,c1
0.343588,0.314112,-4.467986,1.302394,0.897577,1.986222,1.866,-0.180535,0.963605,1.495402,-1.657982,c4
-1.14672,1.501696,-1.245641,0.203501,0.692398,142.66315,0.240004,1.863347,-0.946121,0.8512,-0.848117,c1
-1.25441,3.829347,-0.69838,2.177555,0.143091,1.097747,0.828989,1.437966,0.661863,-1.723475,-0.150765,c2
0.474937,4.321331,-1.411268,1.746898,0.889052,2.13754,1.43713,1.700717,0.511176,-0.77428,1.167636,c2
0.338831,3.740771,-0.908425,2.727598,1.00049,-0.256603,1.415796,1.665048,0.015926,-1.35125,-1.698775,c2
1.121106,2.740076,-0.49095,1.635597,0.722919,1.366911,0.509798,1.78918,0.659567,-3.043812,-0.899238,c2
0.302454,-1.09167,0.046127,1.138936,-0.270985,-0.955363,-0.103955,1.886683,0.180397,-1.057909,-1.5513,c3
0.241012,1.818944,3.75204,-0.72963,0.640942,-2.942336,0.439643,1.870751,0.540751,0.626119,-2.298486,c3
1.168493,0.281021,-3.001218,2.000517,-0.139156,3.790352,0.00268,1.752887,0.030553,-0.476015,-1.217591,c3
0.448169,3.664309,1.042846,2.137556,0.842169,2.106943,1.033999,1.931219,-0.133627,-1.056757,0.070625,c2
-0.185236,0.313178,-1.485475,0.125533,0.83022,-8.815574,0.190082,1.895576,-0.746401,0.366046,-0.591961,c1
-0.046769,5.198811,1.766289,0.876374,-0.089072,-2.945931,-0.806362,1.704916,0.703701,-0.677384,-2.604721,c3
1.412081,0.957461,-3.731667,0.139594,0.811853,16.164679,0.227817,1.252462,0.098609,0.744245,-0.372841,c1
-0.925896,3.372728,-0.702274,1.138886,1.263479,0.441748,1.088349,1.733614,0.489502,-2.104761,1.310214,c2
-0.325773,2.768934,0.115101,2.890173,0.59688,-0.142368,0.108807,1.913948,0.214778,1.073995,4.74196,c2
0.47011,1.209933,2.877161,-0.595998,0.637169,-0.664117,-1.232268,1.543388,0.658949,-0.392399,-3.940791,c3
-0.553808,0.763761,-4.899719,0.692813,0.935527,-15.477888,-0.206306,1.481012,-0.114614,0.772776,-0.152176,c1
0.859421,0.163181,-3.775637,0.962173,0.607363,10.938752,0.703746,0.994585,0.017655,1.542709,1.277311,c1
0.692528,2.424584,-2.082056,-0.116029,0.574815,7.222372,0.338956,0.00537,0.691321,-0.803446,2.477082,c4
0.663724,2.309553,8.30971,-1.927679,0.674527,-5.281876,0.727822,0.596379,0.659347,0.171085,-2.092353,c4
-1.357186,1.734899,-0.593504,1.524093,0.379351,-0.742956,0.686354,1.790464,0.408378,-3.245926,2.140905,c2
-0.087354,2.136341,4.025697,0.522108,0.18621,-0.721405,-0.590729,1.369358,0.435121,-1.295059,-0.813845,c3
1.264274,-0.977295,-2.791576,0.263687,0.94967,-16.238549,0.572015,1.206489,-0.213058,0.42377,-0.08196,c1
